日期,段,负载电量kWh,光伏电量kWh,净负荷kWh,负载均值kW,光伏均值kW
2025-07-29,12:00-16:00,28319.7038,26388.9669,1930.7369,7079.9259,6597.2417
2025-07-29,16:00-20:00,25808.4024,5127.6264,20680.7759,6452.1006,1281.9066
2025-07-29,20:00-24:00,20377.0340,0.0015,20377.0325,5094.2585,0.0004
2025-07-30,0:00-4:00,17556.6679,0.0022,17556.6658,4389.1670,0.0005
2025-07-30,4:00-8:00,18876.1638,5432.6753,13443.4885,4719.0410,1358.1688
2025-07-30,8:00-12:00,27385.0627,25971.3634,1413.6993,6846.2657,6492.8409
2025-07-30,12:00-16:00,28433.6634,27892.9485,540.7149,7108.4159,6973.2371
2025-07-30,16:00-20:00,25906.6985,5024.1189,20882.5796,6476.6746,1256.0297
2025-07-30,20:00-24:00,20266.1080,0.0021,20266.1060,5066.5270,0.0005
2025-07-31,0:00-4:00,17222.3283,0.0029,17222.3255,4305.5821,0.0007
2025-07-31,4:00-8:00,18792.9262,5788.9110,13004.0152,4698.2316,1447.2278
2025-07-31,8:00-12:00,27211.9498,26271.3161,940.6337,6802.9874,6567.8290
2025-07-31,12:00-16:00,28098.4981,25577.3695,2521.1285,7024.6245,6394.3424
2025-07-31,16:00-20:00,25959.0041,5090.7151,20868.2890,6489.7510,1272.6788
2025-07-31,20:00-24:00,20138.6071,0.0028,20138.6043,5034.6518,0.0007
2025-08-01,0:00-4:00,13886.1309,0.0037,13886.1272,3471.5327,0.0009
2025-08-01,4:00-8:00,12958.9786,6674.8735,6284.1051,3239.7447,1668.7184
2025-08-01,8:00-12:00,15878.2307,28979.2445,-13101.0137,3969.5577,7244.8111
2025-08-01,12:00-16:00,17873.6065,30038.8102,-12165.2037,4468.4016,7509.7026
2025-08-01,16:00-20:00,16886.3620,5775.1291,11111.2329,4221.5905,1443.7823
2025-08-01,20:00-24:00,15236.1153,0.0034,15236.1119,3809.0288,0.0008
2025-08-02,0:00-4:00,13488.4332,0.0037,13488.4296,3372.1083,0.0009
2025-08-02,4:00-8:00,12521.7308,6149.7493,6371.9815,3130.4327,1537.4373
2025-08-02,8:00-12:00,15956.9158,30019.9541,-14063.0384,3989.2289,7504.9885
2025-08-02,12:00-16:00,17604.3967,28940.1112,-11335.7145,4401.0992,7235.0278
2025-08-02,16:00-20:00,16683.7062,5525.3976,11158.3085,4170.9265,1381.3494
2025-08-02,20:00-24:00,15307.0615,0.0034,15307.0581,3826.7654,0.0008
2025-08-03,0:00-4:00,17243.8734,0.0034,17243.8700,4310.9683,0.0009
2025-08-03,4:00-8:00,19068.9738,6318.7889,12750.1849,4767.2434,1579.6972
2025-08-03,8:00-12:00,27108.4474,31164.9279,-4056.4805,6777.1119,7791.2320
2025-08-03,12:00-16:00,27857.9534,31724.9130,-3866.9596,6964.4884,7931.2283
2025-08-03,16:00-20:00,26104.8484,6014.3694,20090.4790,6526.2121,1503.5923
2025-08-03,20:00-24:00,20678.3898,0.0035,20678.3862,5169.5974,0.0009
2025-08-04,0:00-4:00,17131.7529,0.0027,17131.7502,4282.9382,0.0007
2025-08-04,4:00-8:00,18873.8411,6312.5432,12561.2979,4718.4603,1578.1358
2025-08-04,8:00-12:00,27546.2364,30909.2631,-3363.0268,6886.5591,7727.3158
2025-08-04,12:00-16:00,28296.8275,30054.4190,-1757.5915,7074.2069,7513.6048
2025-08-04,16:00-20:00,25942.0122,5620.2207,20321.7915,6485.5030,1405.0552
2025-08-04,20:00-24:00,20521.4369,0.0031,20521.4338,5130.3592,0.0008
2025-08-05,0:00-4:00,17267.4718,0.0021,17267.4697,4316.8680,0.0005
2025-08-05,4:00-8:00,18604.7430,6165.4541,12439.2890,4651.1858,1541.3635
2025-08-05,8:00-12:00,27044.6615,29054.4747,-2009.8131,6761.1654,7263.6187
2025-08-05,12:00-16:00,27599.6965,30310.5676,-2710.8711,6899.9241,7577.6419
2025-08-05,16:00-20:00,25486.5018,5775.6865,19710.8153,6371.6255,1443.9216
2025-08-05,20:00-24:00,20455.4226,0.0026,20455.4200,5113.8556,0.0006
2025-08-06,0:00-4:00,17179.2080,0.0022,17179.2058,4294.8020,0.0005
2025-08-06,4:00-8:00,18591.0978,6405.3179,12185.7800,4647.7745,1601.3295
2025-08-06,8:00-12:00,27067.7382,30150.6817,-3082.9435,6766.9345,7537.6704
2025-08-06,12:00-16:00,28030.4326,26871.4452,1158.9874,7007.6082,6717.8613
2025-08-06,16:00-20:00,25359.9476,5174.2389,20185.7087,6339.9869,1293.5597
2025-08-06,20:00-24:00,20487.6636,0.0027,20487.6609,5121.9159,0.0007
2025-08-07,0:00-4:00,17282.7721,0.0020,17282.7701,4320.6930,0.0005
2025-08-07,4:00-8:00,19153.1470,6184.7440,12968.4030,4788.2868,1546.1860
2025-08-07,8:00-12:00,26992.5280,30967.0919,-3974.5639,6748.1320,7741.7730
2025-08-07,12:00-16:00,27840.4328,30828.3549,-2987.9221,6960.1082,7707.0887
2025-08-07,16:00-20:00,25389.4726,5482.5742,19906.8984,6347.3681,1370.6435
2025-08-07,20:00-24:00,20192.4020,0.0022,20192.3998,5048.1005,0.0005
2025-08-08,0:00-4:00,13346.6693,0.0019,13346.6674,3336.6673,0.0005
2025-08-08,4:00-8:00,12515.5415,5883.6487,6631.8928,3128.8854,1470.9122
2025-08-08,8:00-12:00,15836.6344,31009.6047,-15172.9703,3959.1586,7752.4012
2025-08-08,12:00-16:00,17405.4027,32400.2785,-14994.8759,4351.3507,8100.0696
2025-08-08,16:00-20:00,16442.0674,5634.5093,10807.5581,4110.5168,1408.6273
2025-08-08,20:00-24:00,15156.9008,0.0018,15156.8991,3789.2252,0.0004
2025-08-09,0:00-4:00,13300.1342,0.0013,13300.1328,3325.0335,0.0003
2025-08-09,4:00-8:00,12261.3406,5891.8109,6369.5297,3065.3351,1472.9527
2025-08-09,8:00-12:00,15756.1721,30401.7652,-14645.5931,3939.0430,7600.4413
2025-08-09,12:00-16:00,17095.6838,29634.1571,-12538.4733,4273.9209,7408.5393
2025-08-09,16:00-20:00,16440.1845,5454.1668,10986.0176,4110.0461,1363.5417
2025-08-09,20:00-24:00,15450.3167,0.0013,15450.3153,3862.5792,0.0003
2025-08-10,0:00-4:00,17083.4961,0.0013,17083.4948,4270.8740,0.0003
2025-08-10,4:00-8:00,18537.5284,6413.0863,12124.4421,4634.3821,1603.2716
2025-08-10,8:00-12:00,27109.7486,30857.9611,-3748.2125,6777.4372,7714.4903
2025-08-10,12:00-16:00,27915.9901,28669.9087,-753.9186,6978.9975,7167.4772
2025-08-10,16:00-20:00,25437.6399,5289.8670,20147.7729,6359.4100,1322.4668
2025-08-10,20:00-24:00,20451.0416,0.0012,20451.0404,5112.7604,0.0003
2025-08-11,0:00-4:00,17167.4943,0.0012,17167.4931,4291.8736,0.0003
2025-08-11,4:00-8:00,18575.0458,6028.5364,12546.5093,4643.7614,1507.1341
2025-08-11,8:00-12:00,27250.8212,30302.1772,-3051.3560,6812.7053,7575.5443
2025-08-11,12:00-16:00,27603.0756,30053.4714,-2450.3958,6900.7689,7513.3678
2025-08-11,16:00-20:00,25404.2713,5476.8229,19927.4484,6351.0678,1369.2057
2025-08-11,20:00-24:00,20421.5552,0.0010,20421.5542,5105.3888,0.0003
2025-08-12,0:00-4:00,17177.9509,0.0007,17177.9501,4294.4877,0.0002
2025-08-12,4:00-8:00,18823.0105,6696.5836,12126.4270,4705.7526,1674.1459
2025-08-12,8:00-12:00,26994.0335,28903.2196,-1909.1862,6748.5084,7225.8049
2025-08-12,12:00-16:00,27764.6308,28306.0938,-541.4630,6941.1577,7076.5235
2025-08-12,16:00-20:00,25746.2160,4971.1547,20775.0613,6436.5540,1242.7887
2025-08-12,20:00-24:00,20131.7550,0.0006,20131.7544,5032.9387,0.0001
2025-08-13,0:00-4:00,17141.0526,0.0004,17141.0522,4285.2631,0.0001
2025-08-13,4:00-8:00,18626.6410,6097.6222,12529.0188,4656.6602,1524.4056
2025-08-13,8:00-12:00,27313.2317,29007.5516,-1694.3200,6828.3079,7251.8879
2025-08-13,12:00-16:00,27879.2281,29655.1927,-1775.9645,6969.8070,7413.7982
2025-08-13,16:00-20:00,25535.7914,5666.6503,19869.1410,6383.9478,1416.6626
2025-08-13,20:00-24:00,20052.0525,0.0005,20052.0520,5013.0131,0.0001
2025-08-14,0:00-4:00,17169.6273,0.0002,17169.6271,4292.4068,0.0001
2025-08-14,4:00-8:00,18468.1461,5341.9612,13126.1849,4617.0365,1335.4903
2025-08-14,8:00-12:00,27022.2374,29313.4825,-2291.2450,6755.5594,7328.3706
2025-08-14,12:00-16:00,27560.2442,30231.6175,-2671.3734,6890.0610,7557.9044
2025-08-14,16:00-20:00,25687.5666,5122.7028,20564.8639,6421.8917,1280.6757
2025-08-14,20:00-24:00,20028.2337,0.0002,20028.2335,5007.0584,0.0001
2025-08-15,0:00-4:00,13371.6381,0.0000,13371.6381,3342.9095,0.0000
2025-08-15,4:00-8:00,12627.2005,5612.5424,7014.6580,3156.8001,1403.1356
2025-08-15,8:00-12:00,15390.5777,31241.6322,-15851.0545,3847.6444,7810.4081
2025-08-15,12:00-16:00,17175.2414,30644.4205,-13469.1791,4293.8103,7661.1051
2025-08-15,16:00-20:00,16120.4063,5309.7357,10810.6706,4030.1016,1327.4339
2025-08-15,20:00-24:00,15282.9938,0.0000,15282.9938,3820.7484,0.0000
2025-08-16,0:00-4:00,13386.1103,0.0000,13386.1103,3346.5276,0.0000
2025-08-16,4:00-8:00,12547.1114,6277.4022,6269.7092,3136.7779,1569.3506
2025-08-16,8:00-12:00,15585.3063,31965.1482,-16379.8419,3896.3266,7991.2870
2025-08-16,12:00-16:00,17091.8874,29774.3171,-12682.4297,4272.9719,7443.5793
2025-08-16,16:00-20:00,16281.1139,5237.3825,11043.7314,4070.2785,1309.3456
2025-08-16,20:00-24:00,15292.0010,0.0000,15292.0010,3823.0002,0.0000
2025-08-17,0:00-4:00,17120.0548,0.0000,17120.0548,4280.0137,0.0000
2025-08-17,4:00-8:00,18337.1514,5394.1798,12942.9715,4584.2878,1348.5450
2025-08-17,8:00-12:00,26550.0427,30971.5264,-4421.4836,6637.5107,7742.8816
2025-08-17,12:00-16:00,27632.4426,30688.6845,-3056.2419,6908.1107,7672.1711
2025-08-17,16:00-20:00,25643.4657,5149.3322,20494.1335,6410.8664,1287.3330
2025-08-17,20:00-24:00,20085.9593,0.0000,20085.9593,5021.4898,0.0000
2025-08-18,0:00-4:00,17094.5859,0.0003,17094.5856,4273.6465,0.0001
2025-08-18,4:00-8:00,18635.2143,5772.7240,12862.4903,4658.8036,1443.1810
2025-08-18,8:00-12:00,26871.0865,30592.8562,-3721.7696,6717.7716,7648.2140
2025-08-18,12:00-16:00,27533.5004,29949.4889,-2415.9885,6883.3751,7487.3722
2025-08-18,16:00-20:00,25463.0728,5000.9895,20462.0833,6365.7682,1250.2474
2025-08-18,20:00-24:00,20112.7148,0.0003,20112.7145,5028.1787,0.0001
2025-08-19,0:00-4:00,17262.1655,0.0004,17262.1650,4315.5414,0.0001
2025-08-19,4:00-8:00,18505.6336,6254.7415,12250.8921,4626.4084,1563.6854
2025-08-19,8:00-12:00,26920.6879,30410.7712,-3490.0833,6730.1720,7602.6928
2025-08-19,12:00-16:00,27284.9235,29251.3427,-1966.4192,6821.2309,7312.8357
2025-08-19,16:00-20:00,25273.1246,5129.9667,20143.1579,6318.2811,1282.4917
2025-08-19,20:00-24:00,20117.9478,0.0003,20117.9475,5029.4870,0.0001
2025-08-20,0:00-4:00,17038.1403,0.0004,17038.1399,4259.5351,0.0001
2025-08-20,4:00-8:00,18104.0290,4439.7725,13664.2564,4526.0072,1109.9431
2025-08-20,8:00-12:00,26576.7519,26548.7394,28.0125,6644.1880,6637.1848
2025-08-20,12:00-16:00,27609.5298,28224.0190,-614.4893,6902.3824,7056.0048
2025-08-20,16:00-20:00,25614.2571,5184.8308,20429.4263,6403.5643,1296.2077
2025-08-20,20:00-24:00,20105.3456,0.0004,20105.3452,5026.3364,0.0001
2025-08-21,0:00-4:00,17195.7546,0.0004,17195.7542,4298.9387,0.0001
2025-08-21,4:00-8:00,18436.9256,5825.4995,12611.4262,4609.2314,1456.3749
2025-08-21,8:00-12:00,26673.2464,30006.1293,-3332.8828,6668.3116,7501.5323
2025-08-21,12:00-16:00,27381.6940,27929.9145,-548.2205,6845.4235,6982.4786
2025-08-21,16:00-20:00,25395.4789,5365.8365,20029.6424,6348.8697,1341.4591
2025-08-21,20:00-24:00,19888.6993,0.0003,19888.6990,4972.1748,0.0001
2025-08-22,0:00-4:00,13487.7855,0.0003,13487.7851,3371.9464,0.0001
2025-08-22,4:00-8:00,12597.9715,5894.8286,6703.1429,3149.4929,1473.7071
2025-08-22,8:00-12:00,15652.8215,30742.8482,-15090.0267,3913.2054,7685.7121
2025-08-22,12:00-16:00,17021.3337,27897.4160,-10876.0824,4255.3334,6974.3540
2025-08-22,16:00-20:00,16525.4817,4766.0674,11759.4143,4131.3704,1191.5168
2025-08-22,20:00-24:00,15246.3366,0.0003,15246.3362,3811.5841,0.0001
2025-08-23,0:00-4:00,13183.3086,0.0003,13183.3083,3295.8272,0.0001
2025-08-23,4:00-8:00,12530.6599,5774.6089,6756.0510,3132.6650,1443.6522
2025-08-23,8:00-12:00,15492.9683,27839.7543,-12346.7860,3873.2421,6959.9386
2025-08-23,12:00-16:00,16984.1060,28709.7212,-11725.6152,4246.0265,7177.4303
2025-08-23,16:00-20:00,16170.0216,4843.0551,11326.9665,4042.5054,1210.7638
2025-08-23,20:00-24:00,15336.0818,0.0003,15336.0815,3834.0204,0.0001
2025-08-24,0:00-4:00,17117.5175,0.0003,17117.5172,4279.3794,0.0001
2025-08-24,4:00-8:00,18363.7007,5395.0360,12968.6647,4590.9252,1348.7590
2025-08-24,8:00-12:00,26862.2711,31548.0810,-4685.8099,6715.5678,7887.0203
2025-08-24,12:00-16:00,27280.9043,29799.8501,-2518.9458,6820.2261,7449.9625
2025-08-24,16:00-20:00,25383.8007,4591.5142,20792.2865,6345.9502,1147.8786
2025-08-24,20:00-24:00,20059.8771,0.0003,20059.8768,5014.9693,0.0001
2025-08-25,0:00-4:00,16690.0426,0.0002,16690.0424,4172.5107,0.0001
2025-08-25,4:00-8:00,18622.2532,5018.1977,13604.0555,4655.5633,1254.5494
2025-08-25,8:00-12:00,26817.2130,28874.6565,-2057.4435,6704.3033,7218.6641
2025-08-25,12:00-16:00,27234.2283,25598.4886,1635.7397,6808.5571,6399.6221
2025-08-25,16:00-20:00,25146.5151,4247.1835,20899.3316,6286.6288,1061.7959
2025-08-25,20:00-24:00,20001.3615,0.0002,20001.3613,5000.3404,0.0000
2025-08-26,0:00-4:00,16786.2548,0.0002,16786.2546,4196.5637,0.0000
2025-08-26,4:00-8:00,18187.4287,5144.5727,13042.8560,4546.8572,1286.1432
2025-08-26,8:00-12:00,26782.9391,30305.9707,-3523.0316,6695.7348,7576.4927
2025-08-26,12:00-16:00,27678.7293,29013.0408,-1334.3115,6919.6823,7253.2602
2025-08-26,16:00-20:00,25238.5812,4376.5610,20862.0203,6309.6453,1094.1402
2025-08-26,20:00-24:00,19695.0308,0.0002,19695.0307,4923.7577,0.0000
2025-08-27,0:00-4:00,16654.8675,0.0000,16654.8675,4163.7169,0.0000
2025-08-27,4:00-8:00,18130.4965,5077.4261,13053.0704,4532.6241,1269.3565
2025-08-27,8:00-12:00,26695.7537,28393.0639,-1697.3103,6673.9384,7098.2660
2025-08-27,12:00-16:00,27311.7553,28358.7536,-1046.9983,6827.9388,7089.6884
2025-08-27,16:00-20:00,25148.1426,4044.9896,21103.1530,6287.0357,1011.2474
2025-08-27,20:00-24:00,19847.3665,0.0000,19847.3665,4961.8416,0.0000
2025-08-28,0:00-4:00,16877.3602,0.0000,16877.3602,4219.3401,0.0000
2025-08-28,4:00-8:00,18323.2162,5129.6833,13193.5329,4580.8041,1282.4208
2025-08-28,8:00-12:00,26805.5495,25706.1099,1099.4396,6701.3874,6426.5275
2025-08-28,12:00-16:00,27519.6775,28436.5862,-916.9088,6879.9194,7109.1466
2025-08-28,16:00-20:00,25356.9630,4503.6421,20853.3209,6339.2408,1125.9105
2025-08-28,20:00-24:00,19661.0501,0.0000,19661.0501,4915.2625,0.0000
2025-08-29,0:00-4:00,12702.2644,0.0000,12702.2644,3175.5661,0.0000
2025-08-29,4:00-8:00,12507.3875,4487.6066,8019.7809,3126.8469,1121.9016
2025-08-29,8:00-12:00,15453.1730,28315.1622,-12861.9891,3863.2933,7078.7905
2025-08-29,12:00-16:00,16657.2946,28662.6512,-12005.3567,4164.3236,7165.6628
2025-08-29,16:00-20:00,15911.6757,4307.6922,11603.9834,3977.9189,1076.9231
2025-08-29,20:00-24:00,15096.5374,0.0000,15096.5374,3774.1344,0.0000
2025-08-30,0:00-4:00,13118.5392,0.0000,13118.5392,3279.6348,0.0000
2025-08-30,4:00-8:00,12199.8952,5699.9501,6499.9451,3049.9738,1424.9875
2025-08-30,8:00-12:00,15204.8562,31770.6971,-16565.8409,3801.2141,7942.6743
2025-08-30,12:00-16:00,16865.4499,28565.7500,-11700.3002,4216.3625,7141.4375
2025-08-30,16:00-20:00,16234.5312,4475.9704,11758.5607,4058.6328,1118.9926
2025-08-30,20:00-24:00,15401.8159,0.0000,15401.8159,3850.4540,0.0000
2025-08-31,0:00-4:00,16459.2023,0.0000,16459.2023,4114.8006,0.0000
2025-08-31,4:00-8:00,18371.1044,4830.7483,13540.3561,4592.7761,1207.6871
2025-08-31,8:00-12:00,26491.8297,29018.7938,-2526.9641,6622.9574,7254.6985
2025-08-31,12:00-16:00,27425.4158,28445.0091,-1019.5933,6856.3539,7111.2523
2025-08-31,16:00-20:00,25056.1267,4424.1855,20631.9412,6264.0317,1106.0464
2025-08-31,20:00-24:00,19561.6810,0.0000,19561.6810,4890.4202,0.0000
2025-09-01,0:00-4:00,14358.7620,0.0000,14358.7620,3589.6905,0.0000
2025-09-01,4:00-8:00,17453.3525,5631.0027,11822.3498,4363.3381,1407.7507
2025-09-01,8:00-12:00,25929.1432,28775.7210,-2846.5778,6482.2858,7193.9302
2025-09-01,12:00-16:00,24915.6692,29059.3015,-4143.6323,6228.9173,7264.8254
2025-09-01,16:00-20:00,21863.7332,4223.4596,17640.2736,5465.9333,1055.8649
2025-09-01,20:00-24:00,16742.9592,0.0000,16742.9592,4185.7398,0.0000
2025-09-02,0:00-4:00,14298.4844,0.0000,14298.4844,3574.6211,0.0000
2025-09-02,4:00-8:00,17558.9341,4778.0451,12780.8890,4389.7335,1194.5113
2025-09-02,8:00-12:00,25838.4596,28815.5511,-2977.0915,6459.6149,7203.8878
2025-09-02,12:00-16:00,25069.5078,29135.3403,-4065.8325,6267.3770,7283.8351
2025-09-02,16:00-20:00,22175.5881,4746.1317,17429.4564,5543.8970,1186.5329
2025-09-02,20:00-24:00,16591.8501,0.0000,16591.8501,4147.9625,0.0000
2025-09-03,0:00-4:00,14479.9972,0.0002,14479.9970,3619.9993,0.0000
2025-09-03,4:00-8:00,17451.9965,5440.8394,12011.1570,4362.9991,1360.2099
2025-09-03,8:00-12:00,25628.1722,29302.7002,-3674.5280,6407.0431,7325.6751
2025-09-03,12:00-16:00,24707.3711,27201.6990,-2494.3279,6176.8428,6800.4247
2025-09-03,16:00-20:00,22226.3119,3940.7603,18285.5516,5556.5780,985.1901
2025-09-03,20:00-24:00,16939.8674,0.0000,16939.8674,4234.9669,0.0000
2025-09-04,0:00-4:00,14041.4330,0.0002,14041.4327,3510.3582,0.0001
2025-09-04,4:00-8:00,17618.4241,4842.6448,12775.7792,4404.6060,1210.6612
2025-09-04,8:00-12:00,25927.4199,31100.0695,-5172.6496,6481.8550,7775.0174
2025-09-04,12:00-16:00,24789.4592,27707.7760,-2918.3168,6197.3648,6926.9440
2025-09-04,16:00-20:00,22111.4832,3485.1167,18626.3664,5527.8708,871.2792
2025-09-04,20:00-24:00,16572.9537,0.0002,16572.9535,4143.2384,0.0000
2025-09-05,0:00-4:00,10368.4917,0.0003,10368.4914,2592.1229,0.0001
2025-09-05,4:00-8:00,11177.2842,5071.7483,6105.5358,2794.3210,1267.9371
2025-09-05,8:00-12:00,14427.4836,30069.2031,-15641.7195,3606.8709,7517.3008
2025-09-05,12:00-16:00,14079.0166,28936.0954,-14857.0788,3519.7542,7234.0239
2025-09-05,16:00-20:00,13012.0200,4231.6713,8780.3486,3253.0050,1057.9178
2025-09-05,20:00-24:00,12068.6843,0.0003,12068.6840,3017.1711,0.0001
2025-09-06,0:00-4:00,10434.3342,0.0003,10434.3340,2608.5836,0.0001
2025-09-06,4:00-8:00,11361.0266,4479.2392,6881.7875,2840.2567,1119.8098
2025-09-06,8:00-12:00,14534.9743,28345.0141,-13810.0398,3633.7436,7086.2535
2025-09-06,12:00-16:00,14378.7747,30958.6196,-16579.8449,3594.6937,7739.6549
2025-09-06,16:00-20:00,13066.3984,4322.4171,8743.9813,3266.5996,1080.6043
2025-09-06,20:00-24:00,12050.8659,0.0003,12050.8657,3012.7165,0.0001
2025-09-07,0:00-4:00,14234.7007,0.0002,14234.7004,3558.6752,0.0001
2025-09-07,4:00-8:00,17528.8746,4932.3542,12596.5204,4382.2187,1233.0886
2025-09-07,8:00-12:00,25846.2198,28812.1062,-2965.8864,6461.5549,7203.0266
2025-09-07,12:00-16:00,24762.9457,27919.4373,-3156.4916,6190.7364,6979.8593
2025-09-07,16:00-20:00,21896.0910,4156.1272,17739.9638,5474.0228,1039.0318
2025-09-07,20:00-24:00,16512.1772,0.0002,16512.1770,4128.0443,0.0001
2025-09-08,0:00-4:00,14155.0045,0.0002,14155.0043,3538.7511,0.0001
2025-09-08,4:00-8:00,17665.9132,5042.3147,12623.5984,4416.4783,1260.5787
2025-09-08,8:00-12:00,25770.5045,27966.1563,-2195.6517,6442.6261,6991.5391
2025-09-08,12:00-16:00,24871.9428,25298.3071,-426.3642,6217.9857,6324.5768
2025-09-08,16:00-20:00,22124.6623,3698.2443,18426.4180,5531.1656,924.5611
2025-09-08,20:00-24:00,16812.5650,0.0002,16812.5648,4203.1413,0.0001
2025-09-09,0:00-4:00,14201.8499,0.0002,14201.8497,3550.4625,0.0000
2025-09-09,4:00-8:00,17398.6120,4619.6877,12778.9243,4349.6530,1154.9219
2025-09-09,8:00-12:00,25766.7395,31112.6742,-5345.9347,6441.6849,7778.1686
2025-09-09,12:00-16:00,24789.1071,28482.6659,-3693.5588,6197.2768,7120.6665
2025-09-09,16:00-20:00,22325.8720,3764.3731,18561.4989,5581.4680,941.0933
2025-09-09,20:00-24:00,16600.0550,0.0002,16600.0549,4150.0138,0.0000
2025-09-10,0:00-4:00,14520.1960,0.0000,14520.1960,3630.0490,0.0000
2025-09-10,4:00-8:00,17408.6120,4144.8730,13263.7390,4352.1530,1036.2182
2025-09-10,8:00-12:00,25841.2217,26967.0428,-1125.8211,6460.3054,6741.7607
2025-09-10,12:00-16:00,24838.5081,24941.9518,-103.4437,6209.6270,6235.4879
2025-09-10,16:00-20:00,21909.2404,3904.9223,18004.3181,5477.3101,976.2306
2025-09-10,20:00-24:00,16757.0103,0.0000,16757.0103,4189.2526,0.0000
2025-09-11,0:00-4:00,14167.6442,0.0000,14167.6442,3541.9110,0.0000
2025-09-11,4:00-8:00,17588.8374,4738.7562,12850.0812,4397.2093,1184.6890
2025-09-11,8:00-12:00,25882.6859,29288.7100,-3406.0240,6470.6715,7322.1775
2025-09-11,12:00-16:00,24752.5350,29669.3793,-4916.8443,6188.1337,7417.3448
2025-09-11,16:00-20:00,21853.9872,3553.8471,18300.1402,5463.4968,888.4618
2025-09-11,20:00-24:00,16501.0886,0.0000,16501.0886,4125.2722,0.0000
2025-09-12,0:00-4:00,10561.0831,0.0000,10561.0831,2640.2708,0.0000
2025-09-12,4:00-8:00,11298.2823,3977.2423,7321.0400,2824.5706,994.3106
2025-09-12,8:00-12:00,14522.0902,28383.7621,-13861.6719,3630.5226,7095.9405
2025-09-12,12:00-16:00,14409.1985,28087.5103,-13678.3118,3602.2996,7021.8776
2025-09-12,16:00-20:00,12843.4579,3687.0562,9156.4018,3210.8645,921.7640
2025-09-12,20:00-24:00,12053.1151,0.0000,12053.1151,3013.2788,0.0000
2025-09-13,0:00-4:00,10223.0609,0.0000,10223.0609,2555.7652,0.0000
2025-09-13,4:00-8:00,11323.7070,4112.0414,7211.6656,2830.9268,1028.0104
2025-09-13,8:00-12:00,14420.5157,31006.9032,-16586.3875,3605.1289,7751.7258
2025-09-13,12:00-16:00,14271.9527,28609.6569,-14337.7042,3567.9882,7152.4142
2025-09-13,16:00-20:00,12842.0927,3327.8801,9514.2127,3210.5232,831.9700
2025-09-13,20:00-24:00,11982.2540,0.0000,11982.2540,2995.5635,0.0000
2025-09-14,0:00-4:00,14076.6224,0.0000,14076.6224,3519.1556,0.0000
2025-09-14,4:00-8:00,17408.4364,4173.7375,13234.6989,4352.1091,1043.4344
2025-09-14,8:00-12:00,25763.3050,27089.0772,-1325.7722,6440.8262,6772.2693
2025-09-14,12:00-16:00,25047.8264,26380.4192,-1332.5927,6261.9566,6595.1048
2025-09-14,16:00-20:00,22123.1374,3495.1371,18628.0003,5530.7843,873.7843
2025-09-14,20:00-24:00,16818.3681,0.0000,16818.3681,4204.5920,0.0000
2025-09-15,0:00-4:00,14190.9499,0.0000,14190.9499,3547.7375,0.0000
2025-09-15,4:00-8:00,17692.3551,3907.4002,13784.9549,4423.0888,976.8500
2025-09-15,8:00-12:00,25980.1989,31043.0373,-5062.8384,6495.0497,7760.7593
2025-09-15,12:00-16:00,24580.0635,27302.1407,-2722.0772,6145.0159,6825.5352
2025-09-15,16:00-20:00,21793.6592,3440.4210,18353.2381,5448.4148,860.1053
2025-09-15,20:00-24:00,16522.8033,0.0000,16522.8033,4130.7008,0.0000
2025-09-16,0:00-4:00,14504.4777,0.0000,14504.4777,3626.1194,0.0000
2025-09-16,4:00-8:00,17573.9270,4113.1916,13460.7353,4393.4817,1028.2979
2025-09-16,8:00-12:00,25854.0564,28110.3718,-2256.3154,6463.5141,7027.5930
2025-09-16,12:00-16:00,24780.8327,26467.5088,-1686.6761,6195.2082,6616.8772
2025-09-16,16:00-20:00,22285.9139,3660.5152,18625.3986,5571.4785,915.1288
2025-09-16,20:00-24:00,16844.1498,0.0000,16844.1498,4211.0375,0.0000
2025-09-17,0:00-4:00,14243.8841,0.0000,14243.8841,3560.9710,0.0000
2025-09-17,4:00-8:00,17452.4141,4009.2068,13443.2073,4363.1035,1002.3017
2025-09-17,8:00-12:00,25799.1530,26257.0573,-457.9044,6449.7882,6564.2643
2025-09-17,12:00-16:00,24788.0716,27343.7732,-2555.7015,6197.0179,6835.9433
2025-09-17,16:00-20:00,21802.9941,3354.6393,18448.3547,5450.7485,838.6598
2025-09-17,20:00-24:00,16838.2781,0.0000,16838.2781,4209.5695,0.0000
2025-09-18,0:00-4:00,14128.7067,0.0000,14128.7067,3532.1767,0.0000
2025-09-18,4:00-8:00,17469.1303,4032.8908,13436.2395,4367.2826,1008.2227
2025-09-18,8:00-12:00,25955.2234,27727.8810,-1772.6576,6488.8059,6931.9702
2025-09-18,12:00-16:00,24559.9042,26595.7682,-2035.8639,6139.9761,6648.9420
2025-09-18,16:00-20:00,22048.0114,3491.5253,18556.4861,5512.0029,872.8813
2025-09-18,20:00-24:00,16643.1403,0.0000,16643.1403,4160.7851,0.0000
2025-09-19,0:00-4:00,10543.4549,0.0000,10543.4549,2635.8637,0.0000
2025-09-19,4:00-8:00,11450.7684,3816.1883,7634.5801,2862.6921,954.0471
2025-09-19,8:00-12:00,14454.4863,26040.2046,-11585.7183,3613.6216,6510.0512
2025-09-19,12:00-16:00,14298.4732,26232.6248,-11934.1516,3574.6183,6558.1562
